unit,Date,Hour,Lmax,Lmin,LmaxR,LminR,Umax,Umin,period
THERMAL06,20/06/2018,13,1310.1,1072.8,1602.8,1081.3,1,0,156
THERMAL07,20/06/2018,13,1193.4,878.1,1140.1,863.5,1,0,156
THERMAL08,20/06/2018,13,1276.7,856.4,1316.7,900.3,1,0,156
THERMAL09,20/06/2018,13,1265.9,858.3,1224.8,845.0,1,0,156
THERMAL10,20/06/2018,13,1408.1,620.9,1463.7,463.9,1,0,156
THERMAL11,20/06/2018,13,2076.2,831.2,1978.5,784.2,1,0,156
THERMAL12,20/06/2018,13,814.4,262.7,795.6,229.0,1,0,156
THERMAL13,20/06/2018,13,457.0,345.4,481.6,309.4,1,0,156
THERMAL14,20/06/2018,13,463.5,303.2,514.5,338.9,1,0,156
THERMAL15,20/06/2018,13,465.0,350.5,480.7,323.8,1,0,156
THERMAL16,20/06/2018,13,918.1,725.0,895.2,664.9,1,0,156
THERMAL17,20/06/2018,13,849.1,673.7,1011.9,583.2,1,0,156
THERMAL18,20/06/2018,13,1371.2,1170.6,1364.8,1069.0,1,0,156
THERMAL19,20/06/2018,13,1306.2,975.8,1184.2,862.9,1,0,156
THERMAL20,20/06/2018,13,1221.2,951.9,1216.8,795.8,1,0,156
THERMAL21,20/06/2018,13,1161.9,857.5,1416.2,914.5,1,0,156
THERMAL22,20/06/2018,13,1119.6,872.6,1194.6,945.2,1,0,156
THERMAL23,20/06/2018,13,1173.4,898.3,1159.7,818.0,1,0,156
THERMAL24,20/06/2018,13,1402.3,598.8,1368.5,481.8,1,0,156
THERMAL25,20/06/2018,13,1985.7,652.3,2472.1,547.3,1,0,156
THERMAL01,20/06/2018,14,261.3,195.9,295.8,176.3,1,0,157
THERMAL02,20/06/2018,14,286.0,182.6,307.6,161.1,1,0,157
THERMAL03,20/06/2018,14,273.2,224.4,280.6,226.3,1,0,157
THERMAL04,20/06/2018,14,472.8,339.4,430.1,278.7,1,0,157
THERMAL05,20/06/2018,14,453.4,291.4,421.7,303.5,1,0,157
THERMAL06,20/06/2018,14,1324.9,1084.8,1447.5,1139.3,1,0,157
THERMAL07,20/06/2018,14,1233.9,908.4,1196.1,888.1,1,0,157
THERMAL08,20/06/2018,14,1312.8,906.4,1180.0,890.2,1,0,157
THERMAL09,20/06/2018,14,1285.7,965.9,1270.1,819.2,1,0,157
THERMAL10,20/06/2018,14,1604.2,545.5,1740.5,461.9,1,0,157
THERMAL11,20/06/2018,14,2102.1,898.5,2285.7,712.1,1,0,157
THERMAL12,20/06/2018,14,707.0,270.1,912.6,219.8,1,0,157
THERMAL13,20/06/2018,14,445.3,306.7,466.5,315.0,1,0,157
THERMAL14,20/06/2018,14,422.6,340.9,430.0,311.2,1,0,157
THERMAL15,20/06/2018,14,456.8,347.7,504.2,314.0,1,0,157
THERMAL16,20/06/2018,14,897.9,602.2,932.9,695.7,1,0,157
THERMAL17,20/06/2018,14,869.8,662.4,960.1,679.7,1,0,157
THERMAL18,20/06/2018,14,1410.5,1139.8,1436.4,1111.2,1,0,157
THERMAL19,20/06/2018,14,1313.0,815.8,1317.0,775.7,1,0,157
THERMAL20,20/06/2018,14,1170.3,969.4,1340.8,785.1,1,0,157
THERMAL21,20/06/2018,14,1254.3,870.3,1344.1,954.8,1,0,157
THERMAL22,20/06/2018,14,1151.6,814.1,1237.9,879.2,1,0,157
THERMAL23,20/06/2018,14,1160.9,933.6,1287.9,894.8,1,0,157
THERMAL24,20/06/2018,14,1380.2,543.6,1429.5,500.0,1,0,157
THERMAL25,20/06/2018,14,2316.3,600.0,2270.0,504.0,1,0,157
THERMAL01,20/06/2018,15,256.8,199.8,307.9,183.1,1,0,158
THERMAL02,20/06/2018,15,241.1,179.6,293.7,171.7,1,0,158
