20/06/2018,6,8691.8,37,149
20/06/2018,6,9850.8,38,149
20/06/2018,6,9372.4,39,149
20/06/2018,6,8866.7,40,149
20/06/2018,6,8994.1,41,149
20/06/2018,6,9647.2,42,149
20/06/2018,6,10359.8,43,149
20/06/2018,6,9553.8,44,149
20/06/2018,6,10248.1,45,149
20/06/2018,6,8896.9,46,149
20/06/2018,6,9393.5,47,149
20/06/2018,6,10619.8,48,149
20/06/2018,6,10042.7,49,149
20/06/2018,6,9923.0,50,149
20/06/2018,6,9177.8,51,149
20/06/2018,6,10220.8,52,149
20/06/2018,6,10807.7,53,149
20/06/2018,6,9345.7,54,149
20/06/2018,6,10750.7,55,149
20/06/2018,6,9145.8,56,149
20/06/2018,6,10561.0,57,149
20/06/2018,6,9925.0,58,149
20/06/2018,6,9154.3,59,149
20/06/2018,6,9830.9,60,149
20/06/2018,6,10500.4,61,149
20/06/2018,6,9366.8,62,149
20/06/2018,6,9615.8,63,149
20/06/2018,6,10905.6,64,149
20/06/2018,6,11105.2,65,149
20/06/2018,6,10478.1,66,149
20/06/2018,6,10353.2,67,149
20/06/2018,6,11294.0,68,149
20/06/2018,6,11121.8,69,149
20/06/2018,6,10727.4,70,149
20/06/2018,6,9542.6,71,149
20/06/2018,6,11232.9,72,149
20/06/2018,6,10800.0,73,149
20/06/2018,6,10554.3,74,149
20/06/2018,6,10871.5,75,149
20/06/2018,6,11524.2,76,149
20/06/2018,6,11564.1,77,149
20/06/2018,6,10865.8,78,149
20/06/2018,6,9676.3,79,149
20/06/2018,6,10044.9,80,149
20/06/2018,6,11183.1,81,149
20/06/2018,6,11255.5,82,149
20/06/2018,6,11317.9,83,149
20/06/2018,6,9980.5,84,149
20/06/2018,6,10226.3,85,149
20/06/2018,6,10834.1,86,149
20/06/2018,6,10853.4,87,149
20/06/2018,6,10135.9,88,149
20/06/2018,6,10083.2,89,149
20/06/2018,6,11914.0,90,149
20/06/2018,6,11090.0,91,149
20/06/2018,6,10751.6,92,149
20/06/2018,6,11176.8,93,149
20/06/2018,6,12454.4,94,149
20/06/2018,6,11618.9,95,149
20/06/2018,6,11059.4,96,149
20/06/2018,6,11924.8,97,149
20/06/2018,6,12085.3,98,149
20/06/2018,6,12693.9,99,149
20/06/2018,6,15008.3,100,149
20/06/2018,7,6099.4,1,150
20/06/2018,7,7136.4,2,150
20/06/2018,7,7174.3,3,150
20/06/2018,7,6598.7,4,150
20/06/2018,7,8677.5,5,150
20/06/2018,7,8830.8,6,150
20/06/2018,7,8124.1,7,150
20/06/2018,7,7701.5,8,150
20/06/2018,7,8678.3,9,150
20/06/2018,7,8033.3,10,150
20/06/2018,7,9143.7,11,150
20/06/2018,7,8823.7,12,150
20/06/2018,7,7910.8,13,150
20/06/2018,7,9102.9,14,150
20/06/2018,7,7863.2,15,150
20/06/2018,7,9339.1,16,150
20/06/2018,7,9455.1,17,150
20/06/2018,7,9775.9,18,150
20/06/2018,7,8349.4,19,150
20/06/2018,7,9646.1,20,150
20/06/2018,7,9688.7,21,150
20/06/2018,7,8504.7,22,150
20/06/2018,7,8871.2,23,150
20/06/2018,7,8990.2,24,150
20/06/2018,7,9112.3,25,150
20/06/2018,7,9002.0,26,150
20/06/2018,7,9958.5,27,150
20/06/2018,7,8841.6,28,150
20/06/2018,7,10038.9,29,150
20/06/2018,7,9078.6,30,150
20/06/2018,7,9712.2,31,150
20/06/2018,7,10187.4,32,150
20/06/2018,7,9545.4,33,150
20/06/2018,7,9425.5,34,150
20/06/2018,7,10497.1,35,150
20/06/2018,7,8995.5,36,150
20/06/2018,7,10243.6,37,150
20/06/2018,7,9108.9,38,150
20/06/2018,7,9438.5,39,150
20/06/2018,7,9599.6,40,150
20/06/2018,7,10227.0,41,150
20/06/2018,7,9468.7,42,150
20/06/2018,7,9887.8,43,150
20/06/2018,7,9471.3,44,150
20/06/2018,7,10771.7,45,150
20/06/2018,7,9590.1,46,150
20/06/2018,7,10736.1,47,150
20/06/2018,7,9803.2,48,150
20/06/2018,7,10818.8,49,150
20/06/2018,7,10671.3,50,150
20/06/2018,7,10877.6,51,150
20/06/2018,7,9830.1,52,150
20/06/2018,7,10435.6,53,150
